id,split,source_entry,publish_date,Q_refined,category,subcategory,predication,department,keywords,content_keywords,related_law,bucket_key,cluster_text_norm,cluster_id,cluster_size,is_cluster_representative,importance,urgency,priority_type,cap_reason,evidence_tags,risk_evidence,counter_evidence,confidence,needs_review,trainable,validation_flags,reason,model,label_source
B122082-1,validation,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_36889.json,2020-12-08,성산구 성주동 소화전에 불법주정차된 자동차를 신고해요. 화재가 발생했을때 불법주차 차량들 때문에 신속히 불을 끄기 위한 소화전을 사용하지 못하여 화재를 조기진압하지 못하는 위험이 있습니다.,자동차,불법주정차,요청/개선,경제교통과,성산구,,,자동차|불법주정차|요청개선|__no_keyword__,성산구 성주동 소화전에 불법주정차된 자동차를 신고해요 화재가 발생했을때 불법주차 차량들 때문에 신속히 불을 끄기 위한 소화전을 사용하지 못하여 화재를 조기진압하지 못하는 위험이 있습니다,C00301867,23,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B2773-2,train,∞é░δª╝/∞é░δª╝_26264.json,2017-03-20,본인 소유 농장의 마산합포구 #@주소# 임야에 절벽 같은 계곡이 수년간 형성되어 산사태 위험과 건축물의 붕괴 위험이 있어 담당부서의 현장방문 후 사방 사업 지원을 요청드립니다.,산림,기타,요청/개선,산림녹지과,본인 소유|절벽 같은 계곡|건축물|농장|형성|붕괴 위험|임야|산사태 위험|사방 사업,건축물|농장|본인소유|붕괴위험|사방사업|산사태위험|임야|절벽같은계곡|형성,,산림|기타|요청개선|건축물|농장|본인소유|붕괴위험|사방사업|산사태위험|임야|절벽같은계곡|형성,본인 소유 농장의 마산합포구 임야에 절벽 같은 계곡이 수년간 형성되어 산사태 위험과 건축물의 붕괴 위험이 있어 담당부서의 현장방문 후 사방 사업 지원을 요청드립니다,C00212216,5,True,5,4,LIFE_SAFETY,DIRECT_LIFE_SAFETY,COLLAPSE_FLOOD_DISASTER,붕괴|붕괴위험|산사태,,0.88,false,true,,화재·가스·감전·붕괴·침수·부상 등 직접 안전 위험이 명확해 높은 우선순위로 둡니다.,rubric_rules_v3,row_rule_v3
B107291-3,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2021-04-09,경상남도 창원시 의창구 #@주소# 소화전에 불법주정차하고 있는 차들로 인해 언제든지 화재가 발생할 수 있는 위험 상황에 대처하기 어려울거 같아요. 불법주차를 못하도록 하여 화재의 위험에 미리 대처하도록 소화전에있는 차들을 처리해 주세요.,자동차,불법주정차,협조,경제교통과,경상남도,,,자동차|불법주정차|협조|__no_keyword__,경상남도 창원시 의창구 소화전에 불법주정차하고 있는 차들로 인해 언제든지 화재가 발생할 수 있는 위험 상황에 대처하기 어려울거 같아요 불법주차를 못하도록 하여 화재의 위험에 미리 대처하도록 소화전에있는 차들을 처리해 주세요,C00359740,2,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B137169-2,validation,δåì∞ùà_∞╢ò∞é░/δåì∞ùà_∞╢ò∞é░_1174.json,2021-03-28,q길고양이 급식소가 창원시 마산에 설치될 예정이 있는가요?,농업_축산,기타,문의(질의),축산과,창원시,,,농업축산|기타|문의질의|__no_keyword__,q길고양이 급식소가 창원시 마산에 설치될 예정이 있는가요,C00116770,1,True,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,FOOD_POISONING_CLUSTER|PUBLIC_HEALTH_SPREAD,급식,,0.92,false,true,,여러 사람의 식중독·구토·설사·응급실 등 확산성 보건 위험 신호가 있어 긴급 점검 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B23947-2,validation,φûë∞áò/φûë∞áò_2899.json,2018-03-06,진해구 #@주소#은 불법 무단 경작을 하는 곳입니다. 서로 매매도 하고요. 단속을 안하는데 불법 경작금지 팻말만 붙이면 되나요? 장마가 오면 토사유출과 산사태 등 재해의 위험이 있으니 대책을 강구해 주십시오.,행정,기타,요청/개선,행정과,진해구|불법|경작|금지|장마|재해|위험,경작|금지|불법|위험|장마|재해,,행정|기타|요청개선|경작|금지|불법|위험|장마|재해,진해구 은 불법 무단 경작을 하는 곳입니다 서로 매매도 하고요 단속을 안하는데 불법 경작금지 팻말만 붙이면 되나요 장마가 오면 토사유출과 산사태 등 재해의 위험이 있으니 대책을 강구해 주십시오,C00170459,4,True,5,4,LIFE_SAFETY,DIRECT_LIFE_SAFETY,COLLAPSE_FLOOD_DISASTER,산사태,,0.88,false,true,,화재·가스·감전·붕괴·침수·부상 등 직접 안전 위험이 명확해 높은 우선순위로 둡니다.,rubric_rules_v3,row_rule_v3
B121717-3,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-07-08,성산구 중앙동 소화전에 불법주정차하고 있는 차들로 인해 언제든지 화재가 발생할 수 있는 위험 상황에 대처하기 어려울거 같아요. 불법주차를 못하도록 하여 화재의 위험에 미리 대처하도록 소화전에있는 차들을 처리해 주세요.,자동차,불법주정차,요청/개선,경제교통과,성산구,,,자동차|불법주정차|요청개선|__no_keyword__,성산구 중앙동 소화전에 불법주정차하고 있는 차들로 인해 언제든지 화재가 발생할 수 있는 위험 상황에 대처하기 어려울거 같아요 불법주차를 못하도록 하여 화재의 위험에 미리 대처하도록 소화전에있는 차들을 처리해 주세요,C00302059,140,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
C16140-4,train,∞£ä∞â¥/∞£ä∞â¥_19736.json,20190508164952,성산구 휴게음식점 영업신고하면 처리시간이 얼마나 소요되나요?,위생,식품 영업업소,문의(질의),문화위생과,성산구|휴게음식점|영업신고,영업신고|휴게음식점,,위생|식품영업업소|문의질의|영업신고|휴게음식점,성산구 휴게음식점 영업신고하면 처리시간이 얼마나 소요되나요,C00189012,29,False,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,FOOD_POISONING_CLUSTER|PUBLIC_HEALTH_SPREAD,음식점,,0.92,false,true,,여러 사람의 식중독·구토·설사·응급실 등 확산성 보건 위험 신호가 있어 긴급 점검 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B50078-1,validation,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_36889.json,2020-10-14,창원시 의창구 소화전에 불법주정차된 자동차를 신고해요. 화재가 발생했을때 불법주차 차량들 때문에 신속히 불을 끄기 위한 소화전을 사용하지 못하여 화재를 조기진압하지 못하는 위험이 있습니다.,자동차,불법주정차,요청/개선,경제교통과,창원시 의창구,창원시의창구,,자동차|불법주정차|요청개선|창원시의창구,창원시 의창구 소화전에 불법주정차된 자동차를 신고해요 화재가 발생했을때 불법주차 차량들 때문에 신속히 불을 끄기 위한 소화전을 사용하지 못하여 화재를 조기진압하지 못하는 위험이 있습니다,C00363571,1,True,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B25755-3,train,Ω▓╜∞á£/Ω▓╜∞á£_15725.json,2020-03-10,코로나 감염 확산방지 문읭합니다. 5일장에는 사람이 많이모일텐데 코로나 감염에 대한 어떤 대응 정책이 있는지 답변바랍니다.,경제,전통시장,문의(질의),경제교통과,5일장|코로나|감염|확산,5일장|감염|코로나|확산,,경제|전통시장|문의질의|5일장|감염|코로나|확산,코로나 감염 확산방지 문읭합니다 5일장에는 사람이 많이모일텐데 코로나 감염에 대한 어떤 대응 정책이 있는지 답변바랍니다,C00097921,1,True,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,PUBLIC_HEALTH_SPREAD,감염 확산,,0.9,false,true,,감염 확산이나 집단 보건 위험 신호가 있어 지연 시 피해가 커질 수 있습니다.,rubric_rules_v3,row_rule_v3
C6696-2,train,∞£ä∞â¥/∞£ä∞â¥_19736.json,20190225122034,회원구에 있는 어르신 무료급식소 위생상태 단속부서와 직접 전화해서 물어보고 싶어요. 그리고 담당부서 및 전화번호 안내 부탁합니다.,위생,기타,요청/개선,문화위생과,회원구|무료급식소|위생상태|단속부서,단속부서|무료급식소|위생상태,,위생|기타|요청개선|단속부서|무료급식소|위생상태,회원구에 있는 어르신 무료급식소 위생상태 단속부서와 직접 전화해서 물어보고 싶어요 그리고 담당부서 및 전화번호 안내 부탁합니다,C00188509,3,False,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,FOOD_POISONING_CLUSTER|PUBLIC_HEALTH_SPREAD,급식,,0.92,false,true,,여러 사람의 식중독·구토·설사·응급실 등 확산성 보건 위험 신호가 있어 긴급 점검 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B87750-1,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2021-07-02,소화전 및 소방차 시설 불법 주정차 조치 바랍니다.,자동차,불법주정차,요청/개선,경제교통과,불법 주정차,불법주정차,,자동차|불법주정차|요청개선|불법주정차,소화전 및 소방차 시설 불법 주정차 조치 바랍니다,C00282828,5,True,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소방|소방차|소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B39404-2,train,∞£ä∞â¥/∞£ä∞â¥_19736.json,2021-01-16,창원시 진해구 용원 #@주소# 방역수칙 미준수로 신고하니 단속 요청합니다.,위생,식품 영업업소,요청/개선,문화위생과,창원시|진해구|용원|방역수칙|미준수,미준수|방역수칙,,위생|식품영업업소|요청개선|미준수|방역수칙,창원시 진해구 용원 방역수칙 미준수로 신고하니 단속 요청합니다,C00183091,10,True,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,PUBLIC_HEALTH_SPREAD,방역,,0.9,false,true,,감염 확산이나 집단 보건 위험 신호가 있어 지연 시 피해가 커질 수 있습니다.,rubric_rules_v3,row_rule_v3
B28552-0,validation,δ│┤Ω▒┤∞åî/δ│┤Ω▒┤∞åî_2502.json,2019-07-02,상남동 꿈에그린 아파트 맞은편 버스정류장은 모기가 많습니다. 우물이 모기의 온상 같았습니다. 우물이 메꿔졌는지 확인해 주시고 버스정류장 방역도 부탁 드립니다.,보건소,소독업,요청/개선,보건정책과,상남동|꿈에그린 아파트|맞은편|버스정류장|모기|방역,맞은편|모기|방역|버스정류장,,보건소|소독업|요청개선|맞은편|모기|방역|버스정류장,상남동 꿈에그린 아파트 맞은편 버스정류장은 모기가 많습니다 우물이 모기의 온상 같았습니다 우물이 메꿔졌는지 확인해 주시고 버스정류장 방역도 부탁 드립니다,C00392979,1,True,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,PUBLIC_HEALTH_SPREAD,방역,,0.9,false,true,,감염 확산이나 집단 보건 위험 신호가 있어 지연 시 피해가 커질 수 있습니다.,rubric_rules_v3,row_rule_v3
B61843-1,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-09-03,창원시 의창구 #@주소# 소화전에 불법주정차된 자동차를 신고해요. 화재가 발생했을때 불법주차 차량들 때문에 신속히 불을 끄기 위한 소화전을 사용하지 못하여 화재를 조기진압하지 못하는 위험이 있습니다.,자동차,불법주정차,요청/개선,경제교통과,창원시|의창구|소화전|불법주정차,불법주정차|소화전,,자동차|불법주정차|요청개선|불법주정차|소화전,창원시 의창구 소화전에 불법주정차된 자동차를 신고해요 화재가 발생했을때 불법주차 차량들 때문에 신속히 불을 끄기 위한 소화전을 사용하지 못하여 화재를 조기진압하지 못하는 위험이 있습니다,C00335099,96,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B12539-1,train,δ│╡∞ºÇ/δ│╡∞ºÇ_20909.json,2017-11-17,창원시에게 요청합니다. 무료급식소에서 갑질의 피해가 없도록 하고 복지향상을 위해서 무료 봉사원의 해임도 할 수 있는 조례 개정을 만들어 주시길 바랍니다.,복지,기타,요청/개선,사회복지과,무료급식소|갑질|피해|복지향상|봉사원|해임|조례|개정,갑질|개정|무료급식소|복지향상|봉사원|조례|피해|해임,,복지|기타|요청개선|갑질|개정|무료급식소|복지향상|봉사원|조례|피해|해임,창원시에게 요청합니다 무료급식소에서 갑질의 피해가 없도록 하고 복지향상을 위해서 무료 봉사원의 해임도 할 수 있는 조례 개정을 만들어 주시길 바랍니다,C00132768,5,False,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,FOOD_POISONING_CLUSTER|PUBLIC_HEALTH_SPREAD,급식,,0.92,false,true,,여러 사람의 식중독·구토·설사·응급실 등 확산성 보건 위험 신호가 있어 긴급 점검 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B51356-3,train,∞òê∞áäΩ▒┤∞äñ/∞òê∞áäΩ▒┤∞äñ_93747.json,2020-08-11,도로 점검이 필요할듯 하여 요청합니다. 버스정류장의 다수 싱크홀로 인하여 차량 통행시 매우 위험하오니 조치 바랍니다.,안전건설,기타,요청/개선,자치행정과,싱크홀|차량|위험,싱크홀|위험|차량,,안전건설|기타|요청개선|싱크홀|위험|차량,도로 점검이 필요할듯 하여 요청합니다 버스정류장의 다수 싱크홀로 인하여 차량 통행시 매우 위험하오니 조치 바랍니다,C00251259,1,True,5,4,LIFE_SAFETY,DIRECT_LIFE_SAFETY,COLLAPSE_FLOOD_DISASTER,싱크홀,,0.88,false,true,,화재·가스·감전·붕괴·침수·부상 등 직접 안전 위험이 명확해 높은 우선순위로 둡니다.,rubric_rules_v3,row_rule_v3
B50676-4,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-08-11,창원시 의창구 #@주소# 소화전에 불법주차되어 있는 차량들로 소방관들이 화재를 진압할때 사용하는 소화전을 사용하지 못하여 화재가 커질수 있을거 같아요. 사람들이 소화전에 불법주정차를 하지 못하도록 계도 부탁드려요.,자동차,불법주정차,요청/개선,경제교통과,창원시|의창구|소화전|불법주정차,불법주정차|소화전,,자동차|불법주정차|요청개선|불법주정차|소화전,창원시 의창구 소화전에 불법주차되어 있는 차량들로 소방관들이 화재를 진압할때 사용하는 소화전을 사용하지 못하여 화재가 커질수 있을거 같아요 사람들이 소화전에 불법주정차를 하지 못하도록 계도 부탁드려요,C00335102,98,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소방|소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
C25038-1,train,∞£ä∞â¥/∞£ä∞â¥_19736.json,20190521143957,성산구 집단급식소 설치운영신고증 관련 문의드립니다.,위생,식품 영업업소,문의(질의),문화위생과,성산구|신고증|집단급식소|운영,신고증|운영|집단급식소,,위생|식품영업업소|문의질의|신고증|운영|집단급식소,성산구 집단급식소 설치운영신고증 관련 문의드립니다,C00189584,5,False,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,FOOD_POISONING_CLUSTER|PUBLIC_HEALTH_SPREAD,급식,,0.92,false,true,,여러 사람의 식중독·구토·설사·응급실 등 확산성 보건 위험 신호가 있어 긴급 점검 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
C7763-1,train,δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ/δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ_20224.json,20190311140647,관광과 생태관광 해설사 고용 관련 궁금한 게 있습니다.,문화_체육_관광,기타,문의(질의),관광과,생태관광 해설사|관광과|고용,고용|관광과|생태관광해설사,,문화체육관광|기타|문의질의|고용|관광과|생태관광해설사,관광과 생태관광 해설사 고용 관련 궁금한 게 있습니다,C00112773,5,False,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,FOOD_POISONING_CLUSTER|PUBLIC_HEALTH_SPREAD,설사,,0.92,false,true,,여러 사람의 식중독·구토·설사·응급실 등 확산성 보건 위험 신호가 있어 긴급 점검 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B75891-4,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2021-08-16,#@주소# 소화전에 불법주차되어 있는 차량들로 소방관들이 화재를 진압할때 사용하는 소화전을 사용하지 못하여 화재가 커질수 있을거 같아요. 사람들이 소화전에 불법주정차를 하지 못하도록 계도 부탁드려요.,자동차,주차단속,요청/개선,경제교통과,,,,자동차|주차단속|요청개선|__no_keyword__,소화전에 불법주차되어 있는 차량들로 소방관들이 화재를 진압할때 사용하는 소화전을 사용하지 못하여 화재가 커질수 있을거 같아요 사람들이 소화전에 불법주정차를 하지 못하도록 계도 부탁드려요,C00274863,14,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소방|소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
C26066-1,train,δ│┤Ω▒┤∞åî/δ│┤Ω▒┤∞åî_20008.json,20190726095142,의창 #@주소#아파트 1단지 아파트 관리사무소에서 연락드렸습니다. 아파트 내에 모기가 많아 방역 조치 요청드립니다.,보건소,기타,요청/개선,건축허가과,1단지|관리사무소|모기,관리사무소|모기,,보건소|기타|요청개선|관리사무소|모기,의창 아파트 1단지 아파트 관리사무소에서 연락드렸습니다 아파트 내에 모기가 많아 방역 조치 요청드립니다,C00129423,2,True,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,PUBLIC_HEALTH_SPREAD,방역,,0.9,false,true,,감염 확산이나 집단 보건 위험 신호가 있어 지연 시 피해가 커질 수 있습니다.,rubric_rules_v3,row_rule_v3
B94373-2,train,δ│┤Ω▒┤∞åî/δ│┤Ω▒┤∞åî_20008.json,12-29-2011,창원 #@소속#에서 근무를 하다 그만둔 사람입니다. 2층에 2a 병동이란 곳에 가면 거의 모든 사람들이 여러 전염적 피부병에 시달리고 있는데도 불구하고 격리 치료는커녕 계속 방치된 상태입니다. 해당 병원 현장 가셔서 확인하시고 전염병 관리를 잘 할 수 있도록 계도 조치 바랍니다.,보건소,기타,요청/개선,보건행정과,2a 병동|전염|피부병|치료|확인,2a병동|전염|치료|피부병|확인,,보건소|기타|요청개선|2a병동|전염|치료|피부병|확인,창원 에서 근무를 하다 그만둔 사람입니다 2층에 2a 병동이란 곳에 가면 거의 모든 사람들이 여러 전염적 피부병에 시달리고 있는데도 불구하고 격리 치료는커녕 계속 방치된 상태입니다 해당 병원 현장 가셔서 확인하시고 전염병 관리를 잘 할 수 있도록 계도 조치 바랍니다,C00125353,3,False,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,PUBLIC_HEALTH_SPREAD,격리|전염,,0.9,false,true,,감염 확산이나 집단 보건 위험 신호가 있어 지연 시 피해가 커질 수 있습니다.,rubric_rules_v3,row_rule_v3
B67513-4,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2021-06-07,양덕동 정차하고 있는 차량의 운전자가 담뱃재를 도로에 털어 화재의 위험이 있어서 신고합니다.,자동차,기타,요청/개선,환경미화과,양덕동|차량|운전자|담뱃재|화재,담뱃재|운전자|차량|화재,,자동차|기타|요청개선|담뱃재|운전자|차량|화재,양덕동 정차하고 있는 차량의 운전자가 담뱃재를 도로에 털어 화재의 위험이 있어서 신고합니다,C00367732,3,True,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,COLLAPSE_FLOOD_DISASTER,화재,,0.88,false,true,,화재·가스·감전·붕괴·침수·부상 등 직접 안전 위험이 명확해 높은 우선순위로 둡니다.,rubric_rules_v3,row_rule_v3
B35537-4,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-05-29,의창구 소답동 근처 소화전에 불법주차되어 있는 차량들로 소방관들이 화재를 진압할때 사용하는 소화전을 사용하지 못하여 화재가 커질수 있을거 같아요. 사람들이 소화전에 불법주정차를 하지 못하도록 계도 부탁드려요.,자동차,불법주정차,요청/개선,경제교통과,의창구|소답동|소화전,소화전,,자동차|불법주정차|요청개선|소화전,의창구 소답동 근처 소화전에 불법주차되어 있는 차량들로 소방관들이 화재를 진압할때 사용하는 소화전을 사용하지 못하여 화재가 커질수 있을거 같아요 사람들이 소화전에 불법주정차를 하지 못하도록 계도 부탁드려요,C00324575,204,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소방|소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B83129-1,validation,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_36889.json,2021-03-13,소화전에 불법주정차된 자동차를 신고해요. 화재가 발생했을때 불법주차 차량들 때문에 신속히 불을 끄기 위한 소화전을 사용하지 못하여 화재를 조기진압하지 못하는 위험이 있습니다.,자동차,기타,요청/개선,경제교통과,소화전|차량,소화전|차량,,자동차|기타|요청개선|소화전|차량,소화전에 불법주정차된 자동차를 신고해요 화재가 발생했을때 불법주차 차량들 때문에 신속히 불을 끄기 위한 소화전을 사용하지 못하여 화재를 조기진압하지 못하는 위험이 있습니다,C00363884,24,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B14317-2,train,∞âüφòÿ∞êÿδÅä/∞âüφòÿ∞êÿδÅä_17215.json,2017-08-04,창원시 오수관로 매설공사 후 담장붕괴 위험 단속 요청드립니다.,상하수도,기타,요청/개선,하수시설과,창원시|오수관로|매설공사|담장붕괴|위험,담장붕괴|매설공사|오수관로|위험,,상하수도|기타|요청개선|담장붕괴|매설공사|오수관로|위험,창원시 오수관로 매설공사 후 담장붕괴 위험 단속 요청드립니다,C00192545,5,False,5,4,LIFE_SAFETY,DIRECT_LIFE_SAFETY,COLLAPSE_FLOOD_DISASTER,붕괴|붕괴위험,,0.88,false,true,,화재·가스·감전·붕괴·침수·부상 등 직접 안전 위험이 명확해 높은 우선순위로 둡니다.,rubric_rules_v3,row_rule_v3
C40564-2,train,δ│┤Ω▒┤∞åî/δ│┤Ω▒┤∞åî_20008.json,20191024130113,부산동아대학교 병원 응급실에서 세명병원 응급의료법 위반 신청 담당부서 어딘지 알려주세요.,보건소,기타,요청/개선,보건행정과,부산동아대학교|세명병원|응급의료법,부산동아대학교|세명병원|응급의료법,,보건소|기타|요청개선|부산동아대학교|세명병원|응급의료법,부산동아대학교 병원 응급실에서 세명병원 응급의료법 위반 신청 담당부서 어딘지 알려주세요,C00130611,4,False,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,PUBLIC_HEALTH_SPREAD,응급실,,0.9,false,true,,감염 확산이나 집단 보건 위험 신호가 있어 지연 시 피해가 커질 수 있습니다.,rubric_rules_v3,row_rule_v3
B53779-2,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-12-15,불법으로 #@번호# 차량이 소화전 앞에 불법주정차된 차량들때문에 불이 났을때 신속한 화재진압을 못할거 같아요. 불법주차 자동차를 견인조치나 과태료 부탁드립니다.,자동차,불법주정차,요청/개선,경제교통과,소화전|불법|주정차,불법|소화전|주정차,,자동차|불법주정차|요청개선|불법|소화전|주정차,불법으로 차량이 소화전 앞에 불법주정차된 차량들때문에 불이 났을때 신속한 화재진압을 못할거 같아요 불법주차 자동차를 견인조치나 과태료 부탁드립니다,C00337309,22,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,불이 났|소화전|화재진압,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B57465-4,train,Ω╡Éφå╡/Ω╡Éφå╡_85465.json,2020-08-30,창원 소화전에 불법주차되어 있는 차량들로 소방관들이 화재를 진압할때 사용하는 소화전을 사용하지 못하여 화재가 커질수 있을거 같아요. 사람들이 소화전에 불법주정차를 하지 못하도록 계도 부탁드려요.,교통,기타,요청/개선,경제교통과,창원|소화전,소화전,,교통|기타|요청개선|소화전,창원 소화전에 불법주차되어 있는 차량들로 소방관들이 화재를 진압할때 사용하는 소화전을 사용하지 못하여 화재가 커질수 있을거 같아요 사람들이 소화전에 불법주정차를 하지 못하도록 계도 부탁드려요,C00030127,48,False,5,5,LIFE_SAFETY,DIRECT_LIFE_SAFETY,FIRE_SUPPRESSION_BLOCKED|ILLEGAL_PARKING,소방|소화전,,0.93,false,true,,소화전·화재진압 방해는 실제 화재 대응 지연으로 이어질 수 있어 최우선 처리 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
C32971-2,train,δ│╡∞ºÇ/δ│╡∞ºÇ_20909.json,20190819162618,창원시 아동급식카드 아동 수 문의 드립니다.,복지,아동/청소년복지,문의(질의),보육청소년과,창원시|아동급식카드|아동 수|문의,문의|아동급식카드|아동수,,복지|아동청소년복지|문의질의|문의|아동급식카드|아동수,창원시 아동급식카드 아동 수 문의 드립니다,C00140578,1,True,5,5,PUBLIC_HEALTH,PUBLIC_HEALTH_SPREAD,FOOD_POISONING_CLUSTER|PUBLIC_HEALTH_SPREAD,급식,,0.92,false,true,,여러 사람의 식중독·구토·설사·응급실 등 확산성 보건 위험 신호가 있어 긴급 점검 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
